"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
medpolicyruleappliedhistory,medPolicyRuleVersionID,mdPlcyRlppldHstry_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulebenefit,medPolicyRuleVersionID,mdPlcyRlBnft_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulediag,medPolicyRuleVersionID,mdPlcyRlDg_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulemodifier,medPolicyRuleVersionID,mdPlcyRlMdfr_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulenote,medPolicyRuleVersionID,mdPlcyRlNt_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyruleproc,medPolicyRuleVersionID,mdPlcyRlPrc_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulerev,medPolicyRuleVersionID,mdPlcyRlRv_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyrulerse,medPolicyRuleVersionID,mdPlcyRlRs_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyruletaxonomy,medPolicyRuleVersionID,mdPlcyRlTxnmy_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyruletier,medPolicyRuleVersionID,mdPlcyRlTr_mdPlcyRl1,medpolicyrule,medPolicyRuleVersionID
medpolicyruletierattachassign,medPolicyRuleTierID,mdPlcyRlTrttchssgn_mdPlcyRlTr1,medpolicyruletier,medPolicyRuleTierID
medpolicyruletierattachassign,medPolicyRuleVersionID,mdPlcyRlTrttchssgn_mdPlcyRlTr1,medpolicyruletier,medPolicyRuleVersionID
medpolicyruletiercorresassign,medPolicyRuleTierID,mdPlcyRlTrCrrsssgn_mdPlcyRlTr1,medpolicyruletier,medPolicyRuleTierID
medpolicyruletiercorresassign,medPolicyRuleVersionID,mdPlcyRlTrCrrsssgn_mdPlcyRlTr1,medpolicyruletier,medPolicyRuleVersionID
medpolicyschednote,medPolicySchedID,mdPlcySchdNt_mdPlcySchd1,medpolicysched,medPolicySchedID
medpolicyschedtimeline,medPolicySchedID,mdPlcySchdTmln_mdPlcySchd1,medpolicysched,medPolicySchedID
medpolicyschedtimelinerule,medPolicySchedID,mdPlcySchdTmlnRl_mdPlcySchdTmln1,medpolicyschedtimeline,medPolicySchedID
medpolicyschedtimelinerule,medPolicySchedTimelineID,mdPlcySchdTmlnRl_mdPlcySchdTmln1,medpolicyschedtimeline,medPolicySchedTimelineID
medpolicysetnote,medPolicySetID,mdPlcyStNt_mdPlcySt1,medpolicyset,medPolicySetID
medpolicysettimeline,medPolicySetID,mdPlcyStTmln_mdPlcySt1,medpolicyset,medPolicySetID
medpolicysettimelinerule,medPolicySetTimelineID,mdPlcyStTmlnRl_mdPlcyStTmln1,medpolicysettimeline,medPolicySetTimelineID
medpolicysettimelinesched,medPolicySetID,mdPlcyStTmlnSchd_mdPlcyStTmln1,medpolicysettimeline,medPolicySetID
medpolicysettimelinesched,medPolicySetTimelineID,mdPlcyStTmlnSchd_mdPlcyStTmln1,medpolicysettimeline,medPolicySetTimelineID
memacctchangelog,memAcctRunV3ID,mmcctChngLg_mmcctRnV31,memacctrunv3,memAcctRunV3ID
memacctchangelogfp,memAcctRunFPID,mmcctChngLgFP_mmcctRnFP1,memacctrunfp,memAcctRunFPID
memacctcustomerpurchasedtlfp,memAcctRunFPID,mmcctCstmrPrchsDtlFP_mmcctRnFP1,memacctrunfp,memAcctRunFPID
memacctcustomerpurchasedtlv3,memAcctRunV3ID,mmcctCstmrPrchsDtlV3_mmcctRnV31,memacctrunv3,memAcctRunV3ID
memacctcustomerpurchaseitemfp,memAcctCustomerPurchaseDtlFPID,mmcctCstmrPrchstmFP_mmcctCstmrPrchsDtlFP1,memacctcustomerpurchasedtlfp,memAcctCustomerPurchaseDtlFPID
memacctcustomerpurchaseitemfp,memAcctRunFPID,mmcctCstmrPrchstmFP_mmcctRnFP1,memacctrunfp,memAcctRunFPID
memacctcustomerpurchaseitemv3,memAcctCustomerPurchaseDtlV3ID,mmcctCstmrPrchstmV3_mmcctCstmrPrchsDtlV31,memacctcustomerpurchasedtlv3,memAcctCustomerPurchaseDtlV3ID
memacctcustomerpurchaseitemv3,memAcctRunV3ID,mmcctCstmrPrchstmV3_mmcctRnV31,memacctrunv3,memAcctRunV3ID
memacctmembershipfp,memAcctCustomerPurchaseDtlFPID,mmcctMmbrshpFP_mmcctCstmrPrchsDtlFP1,memacctcustomerpurchasedtlfp,memAcctCustomerPurchaseDtlFPID
memacctmembershipfp,memAcctCustomerPurchaseItemFPID,mmcctMmbrshpFP_mmcctCstmrPrchstmFP1,memacctcustomerpurchaseitemfp,memAcctCustomerPurchaseItemFPID
memacctmembershipfp,memAcctRunFPID,mmcctMmbrshpFP_mmcctRnFP1,memacctrunfp,memAcctRunFPID
memacctmembershipv3,memAcctCustomerPurchaseDtlV3ID,mmcctMmbrshpV3_mmcctCstmrPrchstmV31,memacctcustomerpurchaseitemv3,memAcctCustomerPurchaseDtlV3ID
memacctmembershipv3,memAcctCustomerPurchaseItemV3ID,mmcctMmbrshpV3_mmcctCstmrPrchstmV31,memacctcustomerpurchaseitemv3,memAcctCustomerPurchaseItemV3ID
memacctmembershipv3,memAcctRunV3ID,mmcctMmbrshpV3_mmcctRnV31,memacctrunv3,memAcctRunV3ID
memacctrunfpdtl,memAcctRunFPID,mmcctRnFPDtl_mmcctRnFP1,memacctrunfp,memAcctRunFPID
memacctrunv3dtl,memAcctRunV3ID,mmcctRnV3Dtl_mmcctRnV31,memacctrunv3,memAcctRunV3ID
memgroupcontractplanoptaddr,memGroupContractID,mmGrpCntrctPlnptddr_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractID
memgroupcontractplanoptaddr,memGroupContractOptID,mmGrpCntrctPlnptddr_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractOptID
memgroupcontractplanoptaddr,memGroupContractPlanOptionID,mmGrpCntrctPlnptddr_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractPlanOptionID
memgroupcontractplanoptaddr,memGroupID,mmGrpCntrctPlnptddr_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupID
memgroupcontractplanoptphone,memGroupContractID,mmGrpCntrctPlnptPhn_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractID
memgroupcontractplanoptphone,memGroupContractOptID,mmGrpCntrctPlnptPhn_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractOptID
memgroupcontractplanoptphone,memGroupContractPlanOptionID,mmGrpCntrctPlnptPhn_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupContractPlanOptionID
memgroupcontractplanoptphone,memGroupID,mmGrpCntrctPlnptPhn_mmGrpCntrctPlnptn1,memgroupcontractplanoption,memGroupID
memgroupcontractplanoptphone,sysPhoneNumberID,mmGrpCntrctPlnptPhn_sysPhnNmbr1,sysphonenumber,sysPhoneNumberID
memgroupmarketsegmentlob,lineOfBusinessID,mmGrpMrktSgmntLB_lnfBsnss1,lineofbusiness,lineOfBusinessID
memgroupvalidrptcdtychild,memGroupValidRptCdTyParentID,mmGrpVldRptCdTyChld_mmGrpVldRptCdTyPrnt1,memgroupvalidrptcdtyparent,memGroupValidRptCdTyParentID
modifiercodebasefileuploaddeta,modifierCodeBaseFileUploadHeaderID,mdfrCdBsFlpldDt_mdfrCdBsFlpldHd1,modifiercodebasefileuploadhead,modifierCodeBaseFileUploadHeaderID
msa,productVersionID,ms_prdct1,product,productVersionID
msaexternalid,msaVersionID,msxtrnlD_ms1,msa,msaVersionID
msaincentiveserviceplan,incentiveServicePlanID,msncntvSrvcPln_ncntvSrvcPln1,incentiveserviceplan,incentiveServicePlanID
msaincentiveserviceplan,servicePlanID,msncntvSrvcPln_srvcPln1,serviceplan,servicePlanID
ndcawpfileuploaderror,ndcAwpFileUploadHeaderID,ndcwpFlpldrrr_ndcwpFlpldHdr1,ndcawpfileuploadheader,ndcAwpFileUploadHeaderID
ndcawpfileuploadstaging,ndcAwpFileUploadHeaderID,ndcwpFlpldStgng_ndcwpFlpldHdr1,ndcawpfileuploadheader,ndcAwpFileUploadHeaderID
ndcmacfileuploaderror,ndcMacFileUploadHeaderID,ndcMcFlpldrrr_ndcMcFlpldHdr1,ndcmacfileuploadheader,ndcMacFileUploadHeaderID
ndcmacfileuploadstaging,ndcMacFileUploadHeaderID,ndcMcFlpldStgng_ndcMcFlpldHdr1,ndcmacfileuploadheader,ndcMacFileUploadHeaderID
ndcpackagefileuploadstaging,ndcPrdPckBaseFileUploadHeaderID,ndcPckgFlpldStgng_ndcPrdPckBsFlpldHdr1,ndcprdpckbasefileuploadheader,ndcPrdPckBaseFileUploadHeaderID
ndcproccodeuploadstagedetail,ndcProcCodeUploadHeaderID,ndcPrcCdpldStgDtl_ndcPrcCdpldHdr1,ndcproccodeuploadheader,ndcProcCodeUploadHeaderID
ndcproductfileuploadstaging,ndcPrdPckBaseFileUploadHeaderID,ndcPrdctFlpldStgng_ndcPrdPckBsFlpldHdr1,ndcprdpckbasefileuploadheader,ndcPrdPckBaseFileUploadHeaderID
netcontract,netContractHeaderID,ntCntrct_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontractbasenetwork,netContractVersionID,ntCntrctBsNtwrk_ntCntrct1,netcontract,netContractVersionID
netcontractcapclass,netContractVersionID,ntCntrctCpClss_ntCntrct1,netcontract,netContractVersionID
netcontractcapclassmod,netContractCapClassID,ntCntrctCpClssMd_ntCntrctCpClss1,netcontractcapclass,netContractCapClassID
netcontractcapclassrategrntee,netContractCapClassID,ntCntrctCpClssRtGrnt_ntCntrctCpClss1,netcontractcapclass,netContractCapClassID
netcontractcapclassstoploss,netContractCapClassID,ntCntrctCpClssStpLss_ntCntrctCpClss1,netcontractcapclass,netContractCapClassID
netcontractcapclasssysadj,netContractCapClassID,ntCntrctCpClssSysdj_ntCntrctCpClss1,netcontractcapclass,netContractCapClassID
netcontractcapclasssysadjmg,netContractCapClassSysAdjID,ntCntrctCpClssSysdjMG_ntCntrctCpClssSysdj1,netcontractcapclasssysadj,netContractCapClassSysAdjID
netcontractcapclasssysadjplan,netContractCapClassSysAdjID,ntCntrctCpClssSysdjPln_ntCntrctCpClssSysdj1,netcontractcapclasssysadj,netContractCapClassSysAdjID
netcontractcapclasswithhold,netContractCapClassID,ntCntrctCpClssWthhld_ntCntrctCpClss1,netcontractcapclass,netContractCapClassID
netcontractcarrier,netContractHeaderID,ntCntrctCrrr_ntCntrct1,netcontract,netContractHeaderID
netcontractcarrier,netContractVersionID,ntCntrctCrrr_ntCntrct1,netcontract,netContractVersionID
netcontractcarrierfilinglimit,netContractCarrierID,ntCntrctCrrrFlngLmt_ntCntrctCrrr1,netcontractcarrier,netContractCarrierID
netcontractcarrierfilinglimit,netContractHeaderID,ntCntrctCrrrFlngLmt_ntCntrctCrrr1,netcontractcarrier,netContractHeaderID
netcontractcarrierfilinglimit,netContractVersionID,ntCntrctCrrrFlngLmt_ntCntrctCrrr1,netcontractcarrier,netContractVersionID
netcontractcarriersupportteam,netContractCarrierID,ntCntrctCrrrSpprtTm_ntCntrctCrrr1,netcontractcarrier,netContractCarrierID
netcontractcarriersupportteam,netContractHeaderID,ntCntrctCrrrSpprtTm_ntCntrctCrrr1,netcontractcarrier,netContractHeaderID
netcontractcarriersupportteam,netContractSupportTeamID,ntCntrctCrrrSpprtTm_ntCntrctSpprtTm1,netcontractsupportteam,netContractSupportTeamID
netcontractcarriersupportteam,netContractVersionID,ntCntrctCrrrSpprtTm_ntCntrctCrrr1,netcontractcarrier,netContractVersionID
netcontractcontact,contactID,ntCntrctCntct_cntct1,contact,contactID
netcontractcontact,netContractVersionID,ntCntrctCntct_ntCntrct1,netcontract,netContractVersionID
netcontractdelegation,netContractVersionID,ntCntrctDlgtn_ntCntrct1,netcontract,netContractVersionID
netcontractdelegationvendattr,netContractDelegationID,ntCntrctDlgtnVndttr_ntCntrctDlgtn1,netcontractdelegation,netContractDelegationID
netcontractdelegationvendattr,netContractVersionID,ntCntrctDlgtnVndttr_ntCntrctDlgtn1,netcontractdelegation,netContractVersionID
netcontractfilinglimit,netContractHeaderID,ntCntrctFlngLmt_ntCntrct1,netcontract,netContractHeaderID
netcontractfilinglimit,netContractVersionID,ntCntrctFlngLmt_ntCntrct1,netcontract,netContractVersionID
netcontractfinancialpen,financialPenaltyID,ntCntrctFnnclPn_fnnclPnlty1,financialpenalty,financialPenaltyID
netcontractfinancialpen,netContractHeaderID,ntCntrctFnnclPn_ntCntrct1,netcontract,netContractHeaderID
netcontractfinancialpen,netContractVersionID,ntCntrctFnnclPn_ntCntrct1,netcontract,netContractVersionID
netcontracthdrcappayeesysadj,netContractHeaderCapPayeeID,ntCntrctHdrCpPySysdj_ntCntrctHdrCpPy1,netcontractheadercappayee,netContractHeaderCapPayeeID
netcontracthdrcappayeesysadjmg,netContractHdrCapPayeeSysAdjID,ntCntrctHdrCpPySysdjMG_ntCntrctHdrCpPySysdj1,netcontracthdrcappayeesysadj,netContractHdrCapPayeeSysAdjID
netcontracthdrcappayeesysadjpn,netContractHdrCapPayeeSysAdjID,ntCntrctHdrCpPySysdjPn_ntCntrctHdrCpPySysdj1,netcontracthdrcappayeesysadj,netContractHdrCapPayeeSysAdjID
netcontracthdrcaprunvariance,netContractHeaderCapRunID,ntCntrctHdrCpRnVrnc_ntCntrctHdrCpRn1,netcontractheadercaprun,netContractHeaderCapRunID
netcontracthdrwithholdaccum,netContractHeaderID,ntCntrctHdrWthhldccm_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontractheader,networkID,ntCntrctHdr_ntwrk1,network,networkID
netcontractheadercap,netContractHeaderID,ntCntrctHdrCp_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontractheadercappayee,netContractHeaderCapID,ntCntrctHdrCpPy_ntCntrctHdrCp1,netcontractheadercap,netContractHeaderCapID
netcontractheadercappayeealt,netContractHeaderCapPayeeID,ntCntrctHdrCpPylt_ntCntrctHdrCpPy1,netcontractheadercappayee,netContractHeaderCapPayeeID
netcontractheadercappayeecontr,netContractHeaderCapPayeeID,ntCntrctHdrCpPyCntr_ntCntrctHdrCpPy1,netcontractheadercappayee,netContractHeaderCapPayeeID
netcontractheadercappayeedtl,netContractHeaderCapPayeeID,ntCntrctHdrCpPyDtl_ntCntrctHdrCpPy1,netcontractheadercappayee,netContractHeaderCapPayeeID
netcontractheadercappayer,netContractHeaderCapID,ntCntrctHdrCpPyr_ntCntrctHdrCp1,netcontractheadercap,netContractHeaderCapID
netcontractheadercaprun,netContractHeaderCapID,ntCntrctHdrCpRn_ntCntrctHdrCp1,netcontractheadercap,netContractHeaderCapID
netcontractheadercapwithhold,netContractHeaderCapID,ntCntrctHdrCpWthhld_ntCntrctHdrCp1,netcontractheadercap,netContractHeaderCapID
netcontractheadernote,netContractHeaderID,ntCntrctHdrNt_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontracthold,netContractHeaderID,ntCntrctHld_ntCntrct1,netcontract,netContractHeaderID
netcontracthold,netContractVersionID,ntCntrctHld_ntCntrct1,netcontract,netContractVersionID
netcontractid,netContractHeaderID,ntCntrctD_ntCntrct1,netcontract,netContractHeaderID
netcontractid,netContractVersionID,ntCntrctD_ntCntrct1,netcontract,netContractVersionID
netcontractincentive,netContractHeaderID,ntCntrctncntv_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontractincentive,netContractIncentiveSetID,ntCntrctncntv_ntCntrctncntvSt1,netcontractincentiveset,netContractIncentiveSetID
netcontractincentiveset,netContractHeaderID,ntCntrctncntvSt_ntCntrctHdr1,netcontractheader,netContractHeaderID
netcontractlob,netContractHeaderID,ntCntrctLB_ntCntrct1,netcontract,netContractHeaderID
netcontractlob,netContractVersionID,ntCntrctLB_ntCntrct1,netcontract,netContractVersionID
netcontractlobclausecode,netContractHeaderID,ntCntrctLBClsCd_ntCntrctLB1,netcontractlob,netContractHeaderID
netcontractlobclausecode,netContractLOBID,ntCntrctLBClsCd_ntCntrctLB1,netcontractlob,netContractLOBID
netcontractlobclausecode,netContractVersionID,ntCntrctLBClsCd_ntCntrctLB1,netcontractlob,netContractVersionID
netcontractlobfilinglimit,netContractHeaderID,ntCntrctLBFlngLmt_ntCntrctLB1,netcontractlob,netContractHeaderID
netcontractlobfilinglimit,netContractLOBID,ntCntrctLBFlngLmt_ntCntrctLB1,netcontractlob,netContractLOBID
netcontractlobfilinglimit,netContractVersionID,ntCntrctLBFlngLmt_ntCntrctLB1,netcontractlob,netContractVersionID
netcontractmemarea,netContractHeaderID,ntCntrctMmr_ntCntrct1,netcontract,netContractHeaderID
netcontractmemarea,netContractVersionID,ntCntrctMmr_ntCntrct1,netcontract,netContractVersionID
netcontractmembergroup,netContractHeaderID,ntCntrctMmbrGrp_ntCntrct1,netcontract,netContractHeaderID
netcontractmembergroup,netContractVersionID,ntCntrctMmbrGrp_ntCntrct1,netcontract,netContractVersionID
netcontractnetwork,netContractHeaderID,ntCntrctNtwrk_ntCntrct1,netcontract,netContractHeaderID
netcontractnetwork,netContractVersionID,ntCntrctNtwrk_ntCntrct1,netcontract,netContractVersionID
netcontractnetwork,networkID,ntCntrctNtwrk_ntwrk1,network,networkID
netcontractnotes,netContractVersionID,ntCntrctNts_ntCntrct1,netcontract,netContractVersionID
netcontractowner,netContractHeaderID,ntCntrctwnr_ntCntrct1,netcontract,netContractHeaderID
netcontractowner,netContractVersionID,ntCntrctwnr_ntCntrct1,netcontract,netContractVersionID
netcontractplan,netContractHeaderID,ntCntrctPln_ntCntrct1,netcontract,netContractHeaderID
netcontractplan,netContractVersionID,ntCntrctPln_ntCntrct1,netcontract,netContractVersionID
netcontractproduct,netContractHeaderID,ntCntrctPrdct_ntCntrct1,netcontract,netContractHeaderID
netcontractproduct,netContractVersionID,ntCntrctPrdct_ntCntrct1,netcontract,netContractVersionID
netcontractprovaffiliation,netContractHeaderID,ntCntrctPrvffltn_ntCntrct1,netcontract,netContractHeaderID
netcontractprovaffiliation,netContractVersionID,ntCntrctPrvffltn_ntCntrct1,netcontract,netContractVersionID
netcontractproviderfinpen,netContractFinancialPenID,ntCntrctPrvdrFnPn_ntCntrctFnnclPn1,netcontractfinancialpen,netContractFinancialPenID
netcontractproviderfinpen,netContractHeaderID,ntCntrctPrvdrFnPn_ntCntrctFnnclPn1,netcontractfinancialpen,netContractHeaderID
netcontractproviderfinpen,netContractVersionID,ntCntrctPrvdrFnPn_ntCntrctFnnclPn1,netcontractfinancialpen,netContractVersionID
netcontractprovlocation,netContractHeaderID,ntCntrctPrvLctn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractHeaderID
netcontractprovlocation,netContractProvAffiliationID,ntCntrctPrvLctn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractProvAffiliationID
netcontractprovlocation,netContractVersionID,ntCntrctPrvLctn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractVersionID
netcontractprovnetworkpanel,netContractNetworkID,ntCntrctPrvNtwrkPnl_ntCntrctNtwrk1,netcontractnetwork,netContractNetworkID
netcontractprovnetworkpanel,netContractProvAffiliationID,ntCntrctPrvNtwrkPnl_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractProvAffiliationID
netcontractprovtin,netContractHeaderID,ntCntrctPrvTn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractHeaderID
netcontractprovtin,netContractProvAffiliationID,ntCntrctPrvTn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractProvAffiliationID
netcontractprovtin,netContractVersionID,ntCntrctPrvTn_ntCntrctPrvffltn1,netcontractprovaffiliation,netContractVersionID
netcontractservicearea,netContractHeaderID,ntCntrctSrvcr_ntCntrct1,netcontract,netContractHeaderID
netcontractservicearea,netContractVersionID,ntCntrctSrvcr_ntCntrct1,netcontract,netContractVersionID
netcontractsupportteam,netContractHeaderID,ntCntrctSpprtTm_ntCntrct1,netcontract,netContractHeaderID
netcontractsupportteam,netContractVersionID,ntCntrctSpprtTm_ntCntrct1,netcontract,netContractVersionID
netcontractsupportteam,supportTeamID,ntCntrctSpprtTm_spprtTm1,supportteam,supportTeamID
netcontracttaxonomy,netContractHeaderID,ntCntrctTxnmy_ntCntrct1,netcontract,netContractHeaderID
netcontracttaxonomy,netContractVersionID,ntCntrctTxnmy_ntCntrct1,netcontract,netContractVersionID
netdirsuppressregion,netDirSuppressID,ntDrSpprssRgn_ntDrSpprss1,netdirsuppress,netDirSuppressID
netscheduledetail,networkID,ntSchdlDtl_ntwrk1,network,networkID
netscheduledetail,networkScheduleID,ntSchdlDtl_ntSchdlTr1,netscheduletier,networkScheduleID
netscheduledetail,networkTierNum,ntSchdlDtl_ntSchdlTr1,netscheduletier,networkTierNum
netscheduledetailnetlevel,netScheduleDetailID,ntSchdlDtlNtLvl_ntSchdlDtl1,netscheduledetail,netScheduleDetailID
netscheduledetailnetlevel,networkScheduleID,ntSchdlDtlNtLvl_ntSchdlDtl1,netscheduledetail,networkScheduleID
netscheduledetailnetlevel,networkTierNum,ntSchdlDtlNtLvl_ntSchdlDtl1,netscheduledetail,networkTierNum
netscheduleextid,networkScheduleID,ntSchdlxtD_ntSchdlHdr1,netscheduleheader,networkScheduleID
netschedulelogo,networkScheduleID,ntSchdlLg_ntSchdlHdr1,netscheduleheader,networkScheduleID
netscheduletier,networkScheduleID,ntSchdlTr_ntSchdlHdr1,netscheduleheader,networkScheduleID
networkaffiliation,networkID,ntwrkffltn_ntwrk1,network,networkID
networkaffiliationconfig,networkAffiliationID,ntwrkffltnCnfg_ntwrkffltn1,networkaffiliation,networkAffiliationID
networkaffiliationconfig,networkID,ntwrkffltnCnfg_ntwrk1,network,networkID
networkcontactaddress,networkContactID,ntwrkCntctddrss_ntwrkCntct1,networkcontact,networkContactID
networkcontactaddressphone,networkContactAddressID,ntwrkCntctddrssPhn_ntwrkCntctddrss1,networkcontactaddress,networkContactAddressID
networkcontactaddressphone,networkContactPhoneID,ntwrkCntctddrssPhn_ntwrkCntctPhn1,networkcontactphone,networkContactPhoneID
networkcontactassignment,networkContactID,ntwrkCntctssgnmnt_ntwrkCntct1,networkcontact,networkContactID
networkcontactassignment,networkID,ntwrkCntctssgnmnt_ntwrk1,network,networkID
networkcontactelectroniccom,networkContactID,ntwrkCntctlctrncCm_ntwrkCntct1,networkcontact,networkContactID
networkcontactphone,networkContactID,ntwrkCntctPhn_ntwrkCntct1,networkcontact,networkContactID
networkid,networkID,ntwrkD_ntwrk1,network,networkID
networkmedpolicy,networkID,ntwrkMdPlcy_ntwrk1,network,networkID
networknotes,networkID,ntwrkNts_ntwrk1,network,networkID
networkservicearea,networkID,ntwrkSrvcr_ntwrk1,network,networkID
networksettings,networkID,ntwrkSttngs_ntwrk1,network,networkID
networksupportteam,networkID,ntwrkSpprtTm_ntwrk1,network,networkID
networksupportteam,supportTeamID,ntwrkSpprtTm_spprtTm1,supportteam,supportTeamID
networktype,networkID,ntwrkTyp_ntwrk1,network,networkID
oiclaimsettingsbilltypeassign,oiClaimSettingsID,ClmSttngsBllTypssgn_ClmSttngs1,oiclaimsettings,oiClaimSettingsID
oiclaimsettingsrevcodeassign,oiClaimSettingsID,ClmSttngsRvCdssgn_ClmSttngs1,oiclaimsettings,oiClaimSettingsID
onsuccesstradingpartnerprofile,tradingPartnerID,nSccssTrdngPrtnrPrfl_trdngPrtnr1,tradingpartner,tradingPartnerID
onsuccesstradingpartnerprofile,tradingPartnerProfileID,nSccssTrdngPrtnrPrfl_trdngPrtnrPrfl1,tradingpartnerprofile,tradingPartnerProfileID
oonpricingptmcomphold,oonPricingPtmCompID,nPrcngPtmCmpHld_nPrcngPtmCmp1,oonpricingptmcomp,oonPricingPtmCompID
oonpricingptmcompnote,oonPricingPtmCompID,nPrcngPtmCmpNt_nPrcngPtmCmp1,oonpricingptmcomp,oonPricingPtmCompID
oonpricingptmdetail,oonPricingPtmCompID,nPrcngPtmDtl_nPrcngPtmCmp1,oonpricingptmcomp,oonPricingPtmCompID
oonpricingptmprov,oonPricingPtmCompID,nPrcngPtmPrv_nPrcngPtmDtl1,oonpricingptmdetail,oonPricingPtmCompID
oonpricingptmprov,oonPricingPtmDetailID,nPrcngPtmPrv_nPrcngPtmDtl1,oonpricingptmdetail,oonPricingPtmDetailID
oonpricingptmregion,oonPricingPtmCompID,nPrcngPtmRgn_nPrcngPtmDtl1,oonpricingptmdetail,oonPricingPtmCompID
oonpricingptmregion,oonPricingPtmDetailID,nPrcngPtmRgn_nPrcngPtmDtl1,oonpricingptmdetail,oonPricingPtmDetailID
optionmassupdate,optionMassUpdateRequestID,ptnMsspdt_ptnMsspdtRqst1,optionmassupdaterequest,optionMassUpdateRequestID
optionmassupdaterequestplan,optionMassUpdateRequestID,ptnMsspdtRqstPln_ptnMsspdtRqst1,optionmassupdaterequest,optionMassUpdateRequestID
optionmassupdateresult,optionMassUpdateRequestID,ptnMsspdtRslt_ptnMsspdtRqst1,optionmassupdaterequest,optionMassUpdateRequestID
placeofservicesetcat,placeOfServiceCategoryID,plcfSrvcStCt_plcfSrvcCtgry1,placeofservicecategory,placeOfServiceCategoryID
placeofservicesetcat,placeOfServiceSetID,plcfSrvcStCt_plcfSrvcSt1,placeofserviceset,placeOfServiceSetID
placeofservicesetcatdetail,placeOfServiceSetCatID,plcfSrvcStCtDtl_plcfSrvcStCt1,placeofservicesetcat,placeOfServiceSetCatID
placeofservicesetcatdetail,placeOfServiceSetID,plcfSrvcStCtDtl_plcfSrvcStCt1,placeofservicesetcat,placeOfServiceSetID
placeofservicesetcatdetaildef,placeOfServiceSetCatDetailID,plcfSrvcStCtDtlDf_plcfSrvcStCtDtl1,placeofservicesetcatdetail,placeOfServiceSetCatDetailID
placeofservicesetcatdetaildef,placeOfServiceSetCatID,plcfSrvcStCtDtlDf_plcfSrvcStCtDtl1,placeofservicesetcatdetail,placeOfServiceSetCatID
placeofservicesetcatdetaildef,placeOfServiceSetID,plcfSrvcStCtDtlDf_plcfSrvcStCtDtl1,placeofservicesetcatdetail,placeOfServiceSetID
postadjudlettertemplate,queueGroupID,pstdjdLttrTmplt_qGrp1,queuegroup,queueGroupID
postadjudlettertemplateconfig,postAdjudLetterTemplateID,pstdjdLttrTmpltCnfg_pstdjdLttrTmplt1,postadjudlettertemplate,postAdjudLetterTemplateID
postadjudltrtempconfigbob,postAdjudLetterTemplateConfigID,pstdjdLtrTmpCnfgBb_pstdjdLttrTmpltCnfg1,postadjudlettertemplateconfig,postAdjudLetterTemplateConfigID
postadjudltrtempconfigbob,postAdjudLetterTemplateID,pstdjdLtrTmpCnfgBb_pstdjdLttrTmplt1,postadjudlettertemplate,postAdjudLetterTemplateID
postadjudltrtempconfigstate,postAdjudLetterTemplateConfigID,pstdjdLtrTmpCnfgStt_pstdjdLttrTmpltCnfg1,postadjudlettertemplateconfig,postAdjudLetterTemplateConfigID
postadjudltrtempconfigstate,postAdjudLetterTemplateID,pstdjdLtrTmpCnfgStt_pstdjdLttrTmplt1,postadjudlettertemplate,postAdjudLetterTemplateID
postadjudltrtempconfigvc,postAdjudLetterTemplateConfigID,pstdjdLtrTmpCnfgVC_pstdjdLttrTmpltCnfg1,postadjudlettertemplateconfig,postAdjudLetterTemplateConfigID
postadjudltrtempconfigvc,postAdjudLetterTemplateID,pstdjdLtrTmpCnfgVC_pstdjdLttrTmplt1,postadjudlettertemplate,postAdjudLetterTemplateID
proceduresetcat,procedureSetID,prcdrStCt_prcdrSt1,procedureset,procedureSetID
